"No.","Time","Source","Destination","Protocol","Length","Info"
"217","154.612916","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=28250 Win=2727 Len=0 TSval=30156 TSecr=1333903998"
"218","154.612931","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=29698 Win=2772 Len=0 TSval=30156 TSecr=1333903998"
"219","154.612946","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=31146 Win=2817 Len=0 TSval=30156 TSecr=1333903998"
"220","154.612958","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=32594 Win=2862 Len=0 TSval=30156 TSecr=1333903998"
"221","154.612970","147.32.83.245","209.237.199.128","TCP","78","[TCP Dup ACK 220#1] 42290  >  443 [ACK] Seq=4984 Ack=32594 Win=2862 Len=0 TSval=30156 TSecr=1333903998 SLE=9426 SRE=10874"
"222","154.612982","147.32.83.245","209.237.199.128","TCP","78","[TCP Window Update] 42290  >  443 [ACK] Seq=4984 Ack=32594 Win=2908 Len=0 TSval=30156 TSecr=1333903998 SLE=34042 SRE=35490"
"223","154.612995","147.32.83.245","209.237.199.128","TCP","78","[TCP Window Update] 42290  >  443 [ACK] Seq=4984 Ack=32594 Win=2953 Len=0 TSval=30156 TSecr=1333903998 SLE=34042 SRE=36938"
"224","154.613007","147.32.83.245","209.237.199.128","TCP","78","[TCP Window Update] 42290  >  443 [ACK] Seq=4984 Ack=32594 Win=2998 Len=0 TSval=30156 TSecr=1333903998 SLE=34042 SRE=38386"
"225","154.613016","147.32.83.245","209.237.199.128","TCP","78","[TCP Window Update] 42290  >  443 [ACK] Seq=4984 Ack=32594 Win=3043 Len=0 TSval=30156 TSecr=1333903998 SLE=34042 SRE=39834"
"226","154.613028","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=39834 Win=3089 Len=0 TSval=30156 TSecr=1333903998"
"227","154.620829","209.237.199.128","147.32.83.245","TLSv1.2","7306","Application Data, Application Data"
"228","154.620965","209.237.199.128","147.32.83.245","TLSv1.2","14546","Application Data, Application Data, Application Data, Application Data, Application Data"
"229","154.621046","209.237.199.128","147.32.83.245","TLSv1.2","7306","Application Data, Application Data"
"230","154.621057","209.237.199.128","147.32.83.245","TLSv1.2","2962","Application Data, Application Data, Application Data"
"231","154.621306","209.237.199.128","147.32.83.245","TLSv1.2","7582","Application Data, Application Data, Application Data"
"232","154.623653","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=41282 Win=3134 Len=0 TSval=30158 TSecr=1333904008"
"233","154.623700","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=42730 Win=3179 Len=0 TSval=30158 TSecr=1333904008"
"234","154.623715","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=44178 Win=3224 Len=0 TSval=30158 TSecr=1333904008"
"235","154.623729","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=45626 Win=3270 Len=0 TSval=30159 TSecr=1333904008"
"236","154.623741","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=47074 Win=3315 Len=0 TSval=30159 TSecr=1333904008"
"237","154.623753","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=48522 Win=3360 Len=0 TSval=30159 TSecr=1333904008"
"238","154.623763","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=49970 Win=3405 Len=0 TSval=30159 TSecr=1333904008"
"239","154.623777","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=51418 Win=3451 Len=0 TSval=30159 TSecr=1333904008"
"240","154.623788","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=52866 Win=3496 Len=0 TSval=30159 TSecr=1333904008"
"241","154.623800","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=54314 Win=3541 Len=0 TSval=30159 TSecr=1333904008"
"242","154.623810","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=55762 Win=3586 Len=0 TSval=30159 TSecr=1333904008"
"243","154.623822","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=57210 Win=3632 Len=0 TSval=30159 TSecr=1333904008"
"244","154.623835","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=58658 Win=3677 Len=0 TSval=30159 TSecr=1333904008"
"245","154.623845","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=60106 Win=3722 Len=0 TSval=30159 TSecr=1333904008"
"246","154.623857","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=61554 Win=3767 Len=0 TSval=30159 TSecr=1333904008"
"247","154.623866","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=63002 Win=3813 Len=0 TSval=30159 TSecr=1333904008"
"248","154.623876","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=64450 Win=3858 Len=0 TSval=30159 TSecr=1333904008"
"249","154.623887","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=65898 Win=3903 Len=0 TSval=30159 TSecr=1333904008"
"250","154.623915","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=67346 Win=3948 Len=0 TSval=30159 TSecr=1333904008"
"251","154.623929","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=68794 Win=3994 Len=0 TSval=30159 TSecr=1333904008"
"252","154.623943","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=70242 Win=4039 Len=0 TSval=30159 TSecr=1333904009"
"253","154.623951","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=71690 Win=4084 Len=0 TSval=30159 TSecr=1333904009"
"254","154.623962","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=73138 Win=4129 Len=0 TSval=30159 TSecr=1333904009"
"255","154.623972","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=74586 Win=4175 Len=0 TSval=30159 TSecr=1333904009"
"256","154.623982","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=76034 Win=4220 Len=0 TSval=30159 TSecr=1333904009"
"257","154.623992","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=77482 Win=4265 Len=0 TSval=30159 TSecr=1333904009"
"258","154.624004","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=78930 Win=4310 Len=0 TSval=30159 TSecr=1333904009"
"259","154.624014","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=4984 Ack=79206 Win=4310 Len=0 TSval=30159 TSecr=1333904009"
"260","156.349507","147.32.83.245","209.237.199.128","TLSv1.2","451","Application Data"
"261","156.357575","209.237.199.128","147.32.83.245","TCP","66","443  >  42290 [ACK] Seq=79206 Ack=5369 Win=244 Len=0 TSval=1333905745 TSecr=30589"
"262","156.368142","147.32.83.245","209.237.199.128","TLSv1.2","451","Application Data"
"263","156.376028","209.237.199.128","147.32.83.245","TCP","66","443  >  42290 [ACK] Seq=79206 Ack=5754 Win=255 Len=0 TSval=1333905764 TSecr=30595"
"264","156.394428","147.32.83.245","209.237.199.128","TLSv1.2","494","Application Data"
"265","156.402368","209.237.199.128","147.32.83.245","TCP","66","443  >  42290 [ACK] Seq=79206 Ack=6182 Win=266 Len=0 TSval=1333905790 TSecr=30601"
"266","156.444722","147.32.83.245","209.237.199.128","TLSv1.2","1307","Application Data"
"267","156.452686","209.237.199.128","147.32.83.245","TCP","66","443  >  42290 [ACK] Seq=79206 Ack=7423 Win=277 Len=0 TSval=1333905840 TSecr=30614"
"268","156.498960","209.237.199.128","147.32.83.245","TLSv1.2","324","Application Data, Application Data"
"269","156.499780","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=79464 Win=4310 Len=0 TSval=30628 TSecr=1333905887"
"270","156.509995","209.237.199.128","147.32.83.245","TLSv1.2","7306","Application Data, Application Data"
"271","156.510132","209.237.199.128","147.32.83.245","TLSv1.2","9407","Application Data, Application Data, Application Data, Application Data"
"272","156.510155","209.237.199.128","147.32.83.245","TLSv1.2","5858","Application Data, Application Data"
"273","156.510216","209.237.199.128","147.32.83.245","TLSv1.2","5782","Application Data, Application Data"
"274","156.512573","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=80912 Win=4356 Len=0 TSval=30630 TSecr=1333905898"
"275","156.512620","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=82360 Win=4401 Len=0 TSval=30631 TSecr=1333905898"
"276","156.512635","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=83808 Win=4446 Len=0 TSval=30631 TSecr=1333905898"
"277","156.512648","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=85256 Win=4491 Len=0 TSval=30631 TSecr=1333905898"
"278","156.512663","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=86704 Win=4537 Len=0 TSval=30631 TSecr=1333905898"
"279","156.512681","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=88152 Win=4582 Len=0 TSval=30631 TSecr=1333905898"
"280","156.512693","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=89600 Win=4627 Len=0 TSval=30631 TSecr=1333905898"
"281","156.512707","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=91048 Win=4672 Len=0 TSval=30631 TSecr=1333905898"
"282","156.512720","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=92496 Win=4718 Len=0 TSval=30631 TSecr=1333905898"
"283","156.512737","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=93944 Win=4763 Len=0 TSval=30631 TSecr=1333905898"
"284","156.512749","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=95392 Win=4808 Len=0 TSval=30631 TSecr=1333905898"
"285","156.512759","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=96045 Win=4853 Len=0 TSval=30631 TSecr=1333905898"
"286","156.512770","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=97493 Win=4899 Len=0 TSval=30631 TSecr=1333905898"
"287","156.512785","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=98941 Win=4944 Len=0 TSval=30631 TSecr=1333905898"
"288","156.512796","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=100389 Win=4989 Len=0 TSval=30631 TSecr=1333905898"
"289","156.512809","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=101837 Win=5034 Len=0 TSval=30631 TSecr=1333905898"
"290","156.512823","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=103285 Win=5080 Len=0 TSval=30631 TSecr=1333905898"
"291","156.512835","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=104733 Win=5125 Len=0 TSval=30631 TSecr=1333905898"
"292","156.512848","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=106181 Win=5170 Len=0 TSval=30631 TSecr=1333905898"
"293","156.512858","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=107553 Win=5215 Len=0 TSval=30631 TSecr=1333905898"
"294","156.520991","209.237.199.128","147.32.83.245","TLSv1.2","284","Application Data, Application Data"
"295","156.521628","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7423 Ack=107771 Win=5215 Len=0 TSval=30633 TSecr=1333905909"
"296","156.550511","147.32.83.245","69.195.178.128","TCP","74","55966  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=30640 TSecr=0 WS=64"
"297","156.571521","147.32.83.245","209.237.199.128","TLSv1.2","495","Application Data"
"298","156.577266","209.237.199.128","147.32.83.245","TLSv1.2","451","Application Data, Application Data"
"299","156.577774","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=7852 Ack=108156 Win=5261 Len=0 TSval=30647 TSecr=1333905965"
"300","156.621146","209.237.199.128","147.32.83.245","TCP","66","443  >  42290 [ACK] Seq=108156 Ack=7852 Win=289 Len=0 TSval=1333906009 TSecr=30646"
"301","156.623270","147.32.83.245","209.237.199.128","TLSv1.2","104","Application Data"
"302","156.631300","209.237.199.128","147.32.83.245","TCP","66","443  >  42290 [ACK] Seq=108156 Ack=7890 Win=289 Len=0 TSval=1333906019 TSecr=30659"
"303","156.631773","147.32.83.245","209.237.199.128","TLSv1.2","878","Application Data"
"304","156.639738","209.237.199.128","147.32.83.245","TCP","66","443  >  42290 [ACK] Seq=108156 Ack=8702 Win=300 Len=0 TSval=1333906027 TSecr=30661"
"305","156.657343","104.152.52.23","147.32.83.245","TCP","60","45078  >  5678 [SYN] Seq=0 Win=1024 Len=0"
"306","156.657842","147.32.83.245","104.152.52.23","TCP","54","5678  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"307","156.690291","69.195.178.128","147.32.83.245","TCP","74","443  >  55966 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2397893836 TSecr=30640 WS=256"
"308","156.691296","147.32.83.245","69.195.178.128","TCP","66","55966  >  443 [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=30675 TSecr=2397893836"
"309","156.695555","147.32.83.245","69.195.178.128","TLSv1.2","583","Client Hello"
"310","156.761997","209.237.199.128","147.32.83.245","TLSv1.2","273","Application Data, Application Data"
"311","156.762452","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=8702 Ack=108363 Win=5261 Len=0 TSval=30693 TSecr=1333906150"
"312","156.782101","209.237.199.128","147.32.83.245","TLSv1.2","515","Application Data, Application Data"
"313","156.782540","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=8702 Ack=108812 Win=5261 Len=0 TSval=30698 TSecr=1333906170"
"314","156.835213","69.195.178.128","147.32.83.245","TCP","66","443  >  55966 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=2397893981 TSecr=30677"
"315","156.838542","69.195.178.128","147.32.83.245","TLSv1.2","2962","Server Hello"
"316","156.838567","69.195.178.128","147.32.83.245","TLSv1.2","473","Certificate, Server Key Exchange, Server Hello Done"
"317","156.840244","147.32.83.245","69.195.178.128","TCP","66","55966  >  443 [ACK] Seq=518 Ack=1449 Win=90496 Len=0 TSval=30713 TSecr=2397893985"
"318","156.840272","147.32.83.245","69.195.178.128","TCP","66","55966  >  443 [ACK] Seq=518 Ack=2897 Win=93440 Len=0 TSval=30713 TSecr=2397893985"
"319","156.840282","147.32.83.245","69.195.178.128","TCP","66","55966  >  443 [ACK] Seq=518 Ack=3304 Win=96320 Len=0 TSval=30713 TSecr=2397893985"
"320","156.859561","147.32.83.245","69.195.178.128","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"321","156.999199","69.195.178.128","147.32.83.245","TCP","66","443  >  55966 [ACK] Seq=3304 Ack=644 Win=66816 Len=0 TSval=2397894145 TSecr=30718"
"322","156.999745","69.195.178.128","147.32.83.245","TLSv1.2","308","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"323","156.999767","147.32.83.245","69.195.178.128","TLSv1.2","351","Application Data"
"324","157.039516","147.32.83.245","69.195.178.128","TCP","66","55966  >  443 [ACK] Seq=929 Ack=3546 Win=99200 Len=0 TSval=30763 TSecr=2397894146"
"325","157.052164","147.32.83.245","209.237.199.128","TLSv1.2","438","Application Data"
"326","157.060098","209.237.199.128","147.32.83.245","TCP","66","443  >  42290 [ACK] Seq=108812 Ack=9074 Win=311 Len=0 TSval=1333906448 TSecr=30766"
"327","157.139422","69.195.178.128","147.32.83.245","TCP","66","443  >  55966 [ACK] Seq=3546 Ack=929 Win=67840 Len=0 TSval=2397894286 TSecr=30753"
"328","157.152520","69.195.178.128","147.32.83.245","TLSv1.2","429","Application Data, Application Data"
"329","157.152817","147.32.83.245","69.195.178.128","TCP","66","55966  >  443 [ACK] Seq=929 Ack=3909 Win=102080 Len=0 TSval=30791 TSecr=2397894299"
"330","157.154858","147.32.83.245","69.195.178.128","TLSv1.2","97","Encrypted Alert"
"331","157.155144","147.32.83.245","69.195.178.128","TCP","66","55966  >  443 [FIN, ACK] Seq=960 Ack=3909 Win=102080 Len=0 TSval=30791 TSecr=2397894299"
"332","157.159492","147.32.83.245","69.195.169.128","TCP","74","47794  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=30793 TSecr=0 WS=64"
"333","157.192031","209.237.199.128","147.32.83.245","TLSv1.2","288","Application Data, Application Data"
"334","157.192524","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=9074 Ack=109034 Win=5261 Len=0 TSval=30801 TSecr=1333906580"
"335","157.217468","147.32.83.245","209.237.199.128","TLSv1.2","597","Application Data"
"336","157.225452","209.237.199.128","147.32.83.245","TCP","66","443  >  42290 [ACK] Seq=109034 Ack=9605 Win=323 Len=0 TSval=1333906613 TSecr=30807"
"337","157.294688","69.195.178.128","147.32.83.245","TLSv1.2","97","Encrypted Alert"
"338","157.294709","69.195.178.128","147.32.83.245","TCP","66","443  >  55966 [FIN, ACK] Seq=3940 Ack=960 Win=67840 Len=0 TSval=2397894441 TSecr=30791"
"339","157.294849","69.195.178.128","147.32.83.245","TCP","66","443  >  55966 [ACK] Seq=3941 Ack=961 Win=67840 Len=0 TSval=2397894441 TSecr=30791"
"340","157.295564","147.32.83.245","69.195.178.128","TCP","54","55966  >  443 [RST] Seq=960 Win=0 Len=0"
"341","157.295579","147.32.83.245","69.195.178.128","TCP","54","55966  >  443 [RST] Seq=960 Win=0 Len=0"
"342","157.295670","147.32.83.245","69.195.178.128","TCP","54","55966  >  443 [RST] Seq=961 Win=0 Len=0"
"343","157.351219","209.237.199.128","147.32.83.245","TLSv1.2","791","Application Data, Application Data"
"344","157.387452","147.32.83.245","209.237.199.128","TCP","66","42290  >  443 [ACK] Seq=9605 Ack=109759 Win=5306 Len=0 TSval=30850 TSecr=1333906739"
"345","157.414438","69.195.169.128","147.32.83.245","TCP","74","443  >  47794 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 SACK_PERM=1 TSval=2361916331 TSecr=30793 WS=256"
"346","157.415180","147.32.83.245","69.195.169.128","TCP","66","47794  >  443 [ACK] Seq=1 Ack=1 Win=87616 Len=0 TSval=30857 TSecr=2361916331"
"347","157.418166","147.32.83.245","69.195.169.128","TLSv1.2","583","Client Hello"
"348","157.673100","69.195.169.128","147.32.83.245","TCP","66","443  >  47794 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=2361916590 TSecr=30857"
"349","157.674281","69.195.169.128","147.32.83.245","TLSv1.2","2962","Server Hello"
"350","157.674310","69.195.169.128","147.32.83.245","TLSv1.2","473","Certificate, Server Key Exchange, Server Hello Done"
"351","157.675320","147.32.83.245","69.195.169.128","TCP","66","47794  >  443 [ACK] Seq=518 Ack=1449 Win=90496 Len=0 TSval=30922 TSecr=2361916591"
"352","157.675351","147.32.83.245","69.195.169.128","TCP","66","47794  >  443 [ACK] Seq=518 Ack=2897 Win=93440 Len=0 TSval=30922 TSecr=2361916591"
"353","157.675377","147.32.83.245","69.195.169.128","TCP","66","47794  >  443 [ACK] Seq=518 Ack=3304 Win=96320 Len=0 TSval=30922 TSecr=2361916591"
"354","157.691016","147.32.83.245","69.195.169.128","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"355","157.945873","69.195.169.128","147.32.83.245","TCP","66","443  >  47794 [ACK] Seq=3304 Ack=644 Win=66816 Len=0 TSval=2361916863 TSecr=30925"
"356","157.946093","69.195.169.128","147.32.83.245","TLSv1.2","308","New Session Ticket, Change Cipher Spec, Encrypted Handshake Message"
"357","157.946343","147.32.83.245","69.195.169.128","TLSv1.2","351","Application Data"
